Published Date,Author,Outlet,Headline,Contextual Snippet,URL,Sentiment,AVE(USD),Impressions,Country
2/18/2025,,Madeinvilnius,Į naująjį verslo centrą „Hero“ kelsis dar viena įmonė,"Jovaišaitė.

„PwC“ prisijungs prie kitų „Hero“ verslo centro nuomininkų – nekilnojamojo turto vystytojo „SIRIN Development“, dienos pietų restorano „Noon“, „Sapiegos klinikos“, ankstyvojo ugdymo mokyklos „Eureka“ ir grožio salono „Leana“.

Vilniaus c...",https://madeinvilnius.lt/verslas/nekilnojamas-turtas/i-naujaji-verslo-centra-hero-kelsis-dar-viena-imone/,NOT AVAILABLE,0.25,10.0,Lithuania
2/17/2025,,Verslo Idėjos ,„PwC“ įsikurs verslo centre „Hero“ – pasirinkimą lėmė prestižinė vieta,"Jovaišaitė.

„PwC“ prisijungs prie kitų „Hero“ verslo centro nuomininkų – nekilnojamojo turto vystytojo „SIRIN Development“, dienos pietų restorano „Noon“, „Sapiegos klinikos“, ankstyvojo ugdymo mokyklos „Eureka“ ir grožio salono „Leana“.

Vilniaus c...",https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/pwc-isikurs-verslo-centre-hero-pasirinkima-leme-prestizine-vieta/,NOT AVAILABLE,0.25,10.0,Lithuania
2/17/2025,Kamilė Gineikaitė,Verslo žinios,Vilniaus biurų pastate „Hero“ pritrauktas vienas didesnių nuomininkų,"Be „PwC“, verslo centre „Hero“ įsikurs NT plėtros bendrovė „Sirin Development“, dienos pietų restoranas „Noon“, „Sapiegos klinika“, mokykla „Eureka“ bei grožio salonas „Leana“.

Dviejų 14 ir 15 aukštų pastato bokštų, kuriuose bus 31.500 kv. m nuomoja...",http://ct.moreover.com/?a=56043610590&p=1lk&v=1&x=yOpvtf-Rfj6FC4YeCbaGsA,NOT AVAILABLE,22089.1,883564.0,Lithuania
2/17/2025,,BNS Spaudos centras,„PwC“ įsikurs verslo centre „Hero“ – pasirinkimą lėmė prestižinė vieta,"Jovaišaitė.

„PwC“ prisijungs prie kitų „Hero“ verslo centro nuomininkų – nekilnojamojo turto vystytojo „SIRIN Development“, dienos pietų restorano „Noon“, „Sapiegos klinikos“, ankstyvojo ugdymo mokyklos „Eureka“ ir grožio salono „Leana“.

Vilniaus c...",https://sc.bns.lt/view/item/pwc-isikurs-verslo-centre-hero-pasirinkima-leme-prestizine-vieta-501497,NOT AVAILABLE,0.25,10.0,Lithuania
2/17/2025,,Adaur.ee - Esileht,NORDIC REAL ESTATE FORUM 2025,"Partners of the NREF 2025 are: Swedbank, NEWSEC, East Capital Group, Colonna Capital, Baltic Horizon Fund, SIRIN Development, UAB, Law Firm Glimstedt and EuroPark.

Videoesitajahttps://www.adaur.ee/wp-content/2025/02/Macroeconomics_v3.mp4

00:00

00:...",https://www.adaur.ee/nordic-real-estate-forum-2025-3/,POSITIVE,0.0,,Estonia
2/7/2025,Nora Maria London,Err.ee - Rus,Nora Maria London: kuidas me tapsime püha,"Sajandi keskpäev, ritsikate sirin, leitsak, aknad ja uksed lahti, koer lõõtsutab põrandal, silmapiiril laseb vilet Rail Balticu rong.

Ootasime ükssarvikuid ja uut Tiigrihüpet. Eesti näitekirjandust enam ei olnud. Eesti romaani enam ei olnud. Meie ki...",https://www.err.ee/1609598387/nora-maria-london-kuidas-me-tapsime-puha,NOT AVAILABLE,96533.0,3861320.0,Estonia
2/7/2025,,Sirp,Kuidas me tapsime püha,"Sajandi keskpäev, ritsikate sirin, leitsak, aknad ja uksed lahti, koer lõõtsutab põrandal, silmapiiril laseb vilet Rail Balticu rong.

Ootasime ükssarvikuid ja uut Tiigrihüpet. Eesti näitekirjandust enam ei olnud. Eesti romaani enam ei olnud. Meie ki...",https://www.sirp.ee/s1-artiklid/arvamus/kuidas-me-tapsime-puha/,NOT AVAILABLE,0.0,,Estonia
2/4/2025,,Lietuvos rytas,Garsusis Kauno LEZ: kas čia įsikūrė per beveik du dešimtmečius ir kokia veikla plėtojama,"Petružis.Šiuo metu nekilnojamojo turto vystymo bendrovė „SIRIN Development“ sėkmingai veikia ir vykdo plėtrą Kauno LEZ 1 jau 19 hektarų plote, o iki 2030 metų Kauno LEZ vystomiems projektams ketinama skirti dar apie 40 mln. eurų. Šios bendrovės gener...",http://ct.moreover.com/?a=55937974936&p=1lk&v=1&x=loRUbisI4Tz4bkV-lugymQ,NOT AVAILABLE,18375.0,735000.0,Lithuania
2/3/2025,Živilė Navickaitė-Babkin,Litas.lt,"Kauno LEZ: pirmoji teritorija užpildyta, tęsiama antrojo etapo plėtra","Petružis.

Šiuo metu nekilnojamojo turto vystymo bendrovė „SIRIN Development“ sėkmingai veikia ir vykdo plėtrą Kauno LEZ 1 jau 19 hektarų plote, o iki 2030 metų Kauno LEZ vystomiems projektams ketinama skirti dar apie 40 mln. eurų. Šios bendrovės gen...",https://www.litas.lt/kauno-lez-pirmoji-teritorija-uzpildyta-tesiama-antrojo-etapo-pletra/,NOT AVAILABLE,12.5,500.0,Lithuania
2/3/2025,,Etaplius.lt,"Kauno LEZ: pirmoji teritorija užpildyta, tęsiama antrojo etapo plėtra","Petružis.

Šiuo metu nekilnojamojo turto vystymo bendrovė „SIRIN Development“ sėkmingai veikia ir vykdo plėtrą Kauno LEZ 1 jau 19 hektarų plote, o iki 2030 metų Kauno LEZ vystomiems projektams ketinama skirti dar apie 40 mln. eurų. Šios bendrovės gen...",http://ct.moreover.com/?a=55932221466&p=1lk&v=1&x=mtMpF5DzBjEZM77vQksifw,NOT AVAILABLE,0.0,,Lithuania
2/3/2025,,Kaunieciams - Kauniečiams,"Kauno LEZ: pirmoji teritorija užpildyta, tęsiama antrojo etapo plėtra","Petružis.

Šiuo metu nekilnojamojo turto vystymo bendrovė „SIRIN Development“ sėkmingai veikia ir vykdo plėtrą Kauno LEZ 1 jau 19 hektarų plote, o iki 2030 metų Kauno LEZ vystomiems projektams ketinama skirti dar apie 40 mln. eurų. Šios bendrovės gen...",https://kaunieciams.lt/kauno-lez-pirmoji-teritorija-uzpildyta-tesiama-antrojo-etapo-pletra/,NOT AVAILABLE,0.25,10.0,Lithuania
2/3/2025,,Verslo Idėjos  - Verslo vikingai,"Kauno LEZ pasiekė svarbų etapą: pirmoji teritorija užpildyta, o antrojo etapo plėtra įsibėgėja","Petružis.

Šiuo metu nekilnojamojo turto vystymo bendrovė „SIRIN Development“ sėkmingai veikia ir vykdo plėtrą Kauno LEZ 1 jau 19 hektarų plote, o iki 2030 metų Kauno LEZ vystomiems projektams ketinama skirti dar apie 40 mln. eurų. Šios bendrovės gen...",https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/kauno-lez-pasieke-svarbu-etapa-pirmoji-teritorija-uzpildyta-o-antrojo-etapo-pletra-isibegeja/,NOT AVAILABLE,0.25,10.0,Lithuania
2/3/2025,,BNS Spaudos centras,"Kauno LEZ: pirmoji teritorija užpildyta, tęsiama antrojo etapo plėtra","Petružis.

Šiuo metu nekilnojamojo turto vystymo bendrovė „SIRIN Development“ sėkmingai veikia ir vykdo plėtrą Kauno LEZ 1 jau 19 hektarų plote, o iki 2030 metų Kauno LEZ vystomiems projektams ketinama skirti dar apie 40 mln. eurų. Šios bendrovės gen...",https://sc.bns.lt/view/item/kauno-lez-pirmoji-teritorija-uzpildyta-tesiama-antrojo-etapo-pletra-500730,NOT AVAILABLE,0.25,10.0,Lithuania
1/31/2025,,Interjeras.lt,"„Realco“ šiais metais planuoja investuoti 80,6 mln. eurų ir pirminei NT rinkai pasiūlyti 1000 butų",...„Sapiegos klinika“. Naujus namus čia ras ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse – bendrovė „Sirin Development“....,https://www.interjeras.lt/naujiena/realco-siais-metais-planuoja-investuoti-80-6-mln-euru-ir-pirminei-nt-rinkai-pasiulyti-1000-butu,NOT AVAILABLE,166.53,6661.0,Lithuania
1/29/2025,Kamilė Gineikaitė,Verslo žinios,Iki šiol sandėlių nepardavinėjusi „Sirin Development“ imasi statybų kitiems: „Nenorime būti savanaudžiai“,"TAIP PAT SKAITYKITE: „Sirin Development“ vadovas Lenkijoje investuoti neskuba: yra ką veikti Baltijos šalyse

Lietuvos industrinio NT segmente esate ne vieninteliai žaidėjai, kiti gal orientuojasi į mažesnius objektus. Bet kuriuo atveju nuomininkas t...",http://ct.moreover.com/?a=55890690410&p=1lk&v=1&x=cmAw27ACHkhJJhT-rb6NfA,NOT AVAILABLE,22089.1,883564.0,Lithuania
1/29/2025,,Dienas Bizness,Energosertifikāts – neizmantots potenciāls nekustamā īpašuma tirgū,"Atšķirībā no Lietuvas un Igaunijas, Latvijā ir spēcīgākā konkurence starp attīstītājiem šajā sektorā, un ir skaidri identificējami trīs profesionālie industriālo telpu attīstītāji – Piche, VGP un Sirin Development.

Pašlaik brīvo platību īpatsvars, t...",http://ct.moreover.com/?a=55889824600&p=1lk&v=1&x=qjPkPDnyYaRguOKvUuhW9Q,NOT AVAILABLE,1969.4,78776.0,Latvia
1/29/2025,,Naujienugidas,„Sirin Development“ į logistikos parką šalia Vilniaus investuos 70 mln. eurų,"eurų į antrąjį jo statybų etapą, pranešė „Sirin Development“. „Į projektą Dobrovolėje investuosime 70 mln. eurų, jį išplėtosime 7 etapais per 7 metus“, – pranešime sakė „Sirin Development“ […]

„Sirin Development“ į logistikos parką šalia Vilniaus in...",https://www.naujienugidas.lt/sirin-development-i-logistikos-parka-salia-vilniaus-investuos-70-mln-euru-133247.html,NOT AVAILABLE,0.25,10.0,Lithuania
1/29/2025,,Verslo Idėjos ,"„Realco“ šiais metais planuoja investuoti 80,6 mln. eurų ir pirminei NT rinkai pasiūlyti 1000 butų","...„Sapiegos klinika“. Naujus namus čia ras ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse – bendrovė „Sirin Development“.

„Vystydami šį projektą, sulaukėme didžiulio tiek potencialių nuomininkų, tiek investuotojų susidom...",https://versloidejos.lt/nekilnojamasis-turtas-nt-naujienos/realco-siais-metais-planuoja-investuoti-806-mln-euru-ir-pirminei-nt-rinkai-pasiulyti-1000-butu/,NOT AVAILABLE,0.25,10.0,Lithuania
1/29/2025,Siim Sultson,Kinnisvarauudised.ee,Valmistu muutma hoone otstarvet või hääbu - ärikinnisvara saab uue näo,"Nädala tagasi teatas Leedu logistikahiid SIRIN Development, et 12 miljonit eurot maksnud ja 14 000 ruutmeetri suurune SIRIN PARK TÄNASSILMA on üürnikele avatud. See on suurinvestori Eestisse ambitsioonika investeerimiskava stardipauk. Järgneva viie-k...",https://www.kinnisvarauudised.ee/uudised/2025/01/28/valmistu-muutma-hoone-otstarvet-voi-haabu-arikinnisvara-saab-uue-nao,NOT AVAILABLE,,,Estonia
1/28/2025,,Statybunaujienos.lt,REALCO šiais metais planuoja pirminei NT rinkai pasiūlyti 1000 butų,"...„Sapiegos klinika"". Naujus namus čia ras ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse – bendrovė „Sirin Development"".

„Vystydami šį projektą, sulaukėme didžiulio tiek potencialių nuomininkų, tiek investuotojų susidom...",https://www.statybunaujienos.lt/naujiena/REALCO-siais-metais-planuoja-pirminei-NT-rinkai-pasiulyti-1000-butu/23734,NOT AVAILABLE,245.88,9835.0,Lithuania
1/28/2025,kinnisvarauudised.ee,Kinnisvarauudised.ee,Eesti majandus hakkab lõpuks kasvama,"SIRIN Developmenti tegevjuhi Laurynas Kuzavas avab ambitsioonikaid perspektiive.

14.01.25, 06:45
Kinnisvarasse investeerida tasub, väärismetallidesse samuti

2 eksperti kommenteerivad ja jagavad soovitusi

Võlakirjade ja aktsiate tootlus tajub taas ",http://ct.moreover.com/?a=55882776262&p=1lk&v=1&x=307Avf0vYSRSiTaTOhqZPg,NOT AVAILABLE,,,Estonia
1/28/2025,,Naujienugidas,„Sirin Development“ į logistikos parką Dobrovolėje investuos 70 mln. eurų,„Sirin Development“ į logistikos parką Dobrovolėje investuos 70 mln. eurų,https://www.naujienugidas.lt/sirin-development-i-logistikos-parka-dobrovoleje-investuos-70-mln-euru-132915.html,NOT AVAILABLE,0.25,10.0,Lithuania
1/28/2025,ManoNamai.lt,Mano Namai,NT rinkai bus pasiūlyti 1000 butų: gyvenamieji namai bei verslo centras Vilniuje ir vilų projektai Ispanijoje,"...„Sapiegos klinika“.

Naujus namus čia ras ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse – bendrovė „Sirin Development“.

Verslo centras / Organizatorių nuotr.

„Vystydami šį projektą, sulaukėme didžiulio tiek potencial...",http://ct.moreover.com/?a=55882138434&p=1lk&v=1&x=P85XPypLcFlyQyuC1Zp7Gg,NOT AVAILABLE,3156.0,126240.0,Lithuania
1/28/2025,Atcerēties Mani,Aprinkis.lv - Ekonomika,Mārupē atklāj jaunu loģistikas parku,"Paralēli “Sirin Development” turpina paplašināt arī “Sirin Park Rumbula” loģistikas parku Latgales ielā, Rīgā, kur kopējā noliktavu platība jau ir sasniegusi 80 000 kvadrātmetru. Tāpat šogad tiek plānots investēt 16 miljonus eiro “Sirin Park Dreilini...",https://www.aprinkis.lv/index.php/ekonomika/58521-marupe-atklaj-jaunu-logistikas-parku,NOT AVAILABLE,,,Latvia
1/28/2025,,Lietuvos Nacionalinis Radijas ir Televizija (LRT),„Sirin Development“ į logistikos parką Dobrovolėje investuos 70 mln. eurų,"eurų į antrąjį jo statybų etapą, pranešė „Sirin Development“.

„Į projektą Dobrovolėje investuosime 70 mln. eurų, jį išplėtosime 7 etapais per 7 metus“, – pranešime sakė „Sirin Development“ vadovas Laurynas Kuzavas.

Anot jo, tai trečiasis „Sirin Dev...",https://www.lrt.lt/naujienos/verslas/4/2471506/sirin-development-i-logistikos-parka-dobrovoleje-investuos-70-mln-euru,NOT AVAILABLE,29271.7,1170868.0,Lithuania
1/28/2025,Delfi Bizness,Delfi Latvia,"Ticot Latvijas ekonomikas spēkam, Mārupē atklāj jaunu loģistikas parku","Paralēli ""SIRIN Development"" tupina paplašināt arī ""SIRIN Park Rumbula"" loģistikas parku Latgales ielā, kur kopējā noliktavu platība sasniegusi 80 000 kvadrātmetru.

Un šogad ""SIRIN Development"" plāno investēt 16 miljonus eiro ""SIRIN Park Dreilini"" p...",http://ct.moreover.com/?a=55881502252&p=1lk&v=1&x=tXYknw7aih3h9tbb0yEk3Q,NOT AVAILABLE,31601.0,1264040.0,Latvia
1/28/2025,,15min.lt,„Sirin Development“ į logistikos parką Dobrovolėje investuos 70 mln. eurų,"Nekilnojamojo turto (NT) plėtros bendrovė „Sirin Development“ į logistikos parko Dobrovolėje, šalia Vilniaus, pirmąjį statybų etapą investavo 11 mln. eurų.",https://www.15min.lt/verslas/naujiena/nt-ir-interjeras/sirin-development-i-logistikos-parka-dobrovoleje-investuos-70-mln-euru-971-2384272,NOT AVAILABLE,31807.48,1272299.0,Lithuania
1/28/2025,,Lietuvos rytas,„SIRIN Development“ Vilniuje atveria SIRIN PARK DOBROVOLĖ parką nuomininkams,"Logistikos NT vystymo bendrovė „SIRIN Development“ atveria naujo logistikos parko SIRIN PARK DOBROVOLĖ duris Vilniuje. Į pirmąjį statybų etapą, kurio metu buvo išvystyta 18 000 kv. metrų modernių sandėliavimo erdvių Metelių gatvėje, kompanija investa...",http://ct.moreover.com/?a=55880890693&p=1lk&v=1&x=85SvU51OwWlpP7UDKat6tw,NOT AVAILABLE,18375.0,735000.0,Lithuania
1/28/2025,,Lietuvos rytas,„SIRIN Development“ Vilniuje atveria SIRIN PARK DOBROVOLĖ parką nuomininkams,"Anot jo, Dobrovolėje kylantis jau trečiasis „SIRIN Development“ projektas Vilniuje atspindi kompanijos strategiją įkurti po tris logistikos parkus kiekviename svarbiausiame Baltijos šalių mieste. „Nuosekliai dirbame siekdami užsibrėžto tikslo iki 202...",https://www.lrytas.lt/verslas/rinkos-pulsas/2025/01/28/news/-sirin-development-vilniuje-atveria-sirin-park-dobrovole-parka-nuomininkams-36230157/,NOT AVAILABLE,18375.0,735000.0,Lithuania
1/28/2025,,BNS Spaudos centras,"„Realco“ šiais metais planuoja investuoti 80,6 mln. eurų ir pirminei NT rinkai pasiūlyti 1000 butų","...„Sapiegos klinika“. Naujus namus čia ras ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse – bendrovė „Sirin Development“.

„Vystydami šį projektą, sulaukėme didžiulio tiek potencialių nuomininkų, tiek investuotojų susidom...",https://sc.bns.lt/view/item/realco-siais-metais-planuoja-investuoti-80-6-mln-euru-ir-pirminei-nt-rinkai-pasiulyti-1000-butu-500348,NOT AVAILABLE,0.25,10.0,Lithuania
1/28/2025,,Dienas Bizness,"Mārupē atklāj SIRIN loģistikas parku, kura izveidē investēti 20 miljoni eiro","Baltijas loģistikas nekustamo īpašumu attīstītājs “SIRIN Development”, investējot 20 miljonus eiro, netālu no Rīgas Starptautiskās lidostas atklājis jaunu loģistikas parku – “SIRIN Park Mārupe”.",http://www.db.lv/zinas/marupe-atklaj-sirin-logistikas-parku-kura-izveide-investeti-20-miljoni-eiro-519837,NOT AVAILABLE,1969.4,78776.0,Latvia
1/28/2025,Sirin Park Dobrovolė,Alfa.lt,„SIRIN Development“ Vilniuje atveria SIRIN PARK DOBROVOLĖ parką nuomininkams,"Logistikos NT vystymo bendrovė „ SIRIN Development“ atveria naujo logistikos parko SIRIN PARK DOBROVOLĖ duris Vilniuje. Į pirmąjį statybų etapą, kurio metu buvo išvystyta 18 000 kv. metrų modernių sandėliavimo erdvių Metelių gatvėje, kompanija invest...",https://www.alfa.lt/verslas/nekilnojamasis-turtas/sirin-development-vilniuje-atveria-sirin-park-dobrovole-parka-nuomininkams/347165,NOT AVAILABLE,6235.05,249402.0,Lithuania
1/28/2025,Gytis Kapsevičius,Verslo žinios,Vilniuje duris atveria naujas logistikos parkas „SIRIN Park Dobrovolė“,"Eur, jį išplėtosime 7 etapais, per 7 metus“, – sako Laurynas Kuzavas, „SIRIN Development“ vadovas.

Anot jo, Dobrovolėje kylantis jau trečiasis „SIRIN Development“ projektas Vilniuje atspindi kompanijos strategiją įkurti po tris logistikos parkus kie...",http://ct.moreover.com/?a=55880458089&p=1lk&v=1&x=MmoAhLp2K4oUWHFyEN3mlA,NOT AVAILABLE,22089.1,883564.0,Lithuania
1/28/2025,Siim Sultson,Kinnisvarauudised.ee,Magus investoriamps: laopindade nõudlus alles hakkab kasvama,"SIRIN Developmenti tegevjuhi Laurynas Kuzavas avab ambitsioonikaid perspektiive.

Ärikinnisvara on muutumas järjest atraktiivsemaks. Üle nädala tagasi soovitas investor ja LHV nõukogu liige Raivo Hein investoritel, kes keskenduvad eluasemetele, kaalu...",https://www.kinnisvarauudised.ee/uudised/2025/01/27/magus-investoriamps-laopindade-noudlus-alles-hakkab-kasvama,NOT AVAILABLE,,,Estonia
1/26/2025,Kamilė Gineikaitė,Verslo žinios,„Sirin Development“ dėl žlugusio šimtamilijoninio projekto siekia taikos su Ryga,,http://ct.moreover.com/?a=55865141624&p=1lk&v=1&x=p8tIi5Qk_BKjb1savi-uNg,NOT AVAILABLE,22089.1,883564.0,Lithuania
1/24/2025,,Adaur.ee - Uudiste arhiiv,NORDIC REAL ESTATE FORUM 2025,"Forum Partners:

We’re proud to partner with Swedbank, NEWSEC, East Capital, Colonna Capital, Baltic Horizon Fund, SIRIN Development, Law Firm Glimstedt, and EuroPark.

Join us for a transformative day of learning, networking, and inspiration at Nord...",https://www.adaur.ee/nordic-real-estate-forum-2025-2/,POSITIVE,,,Estonia
1/23/2025,Kamilė Gineikaitė,Verslo žinios,„Sirin Development“ vadovas Lenkijoje investuoti neskuba: Baltijos šalyse yra ką veikti,,http://ct.moreover.com/?a=55839877568&p=1lk&v=1&x=MSdag-1Vye93llZMq4ObJQ,NOT AVAILABLE,22089.1,883564.0,Lithuania
1/22/2025,Sanne Taveter,Ärigeenius,Baltimaade suurim logistikakinnisvara arendaja avas Eestis esimese logistikapargi ja investeerib 120 miljonit,"Logistikakinnisvara arendaja SIRIN Development avas Tallinna külje all Sirin Park Tänassilma logisikapargi, mis märgib ettevõtte 120 miljoni euro suuruse investeerimiskava algust Eestis.

12 miljonit eurot maksnud ja 14 000 ruutmeetri suurune logisti...",https://ari.geenius.ee/rubriik/uudis/baltimaade-suurim-logistikakinnisvara-arendaja-avas-eestis-esimese-logistikapargi-ja-investeerib-120-miljonit/,NOT AVAILABLE,950.0,38000.0,Estonia
1/22/2025,Logistikauudised.ee,Logistikauudised.ee,SIRIN Development avas Eestis oma esimese logistikapargi,"12 miljonit eurot maksnud ja 14 000 ruutmeetri suurune SIRIN PARK TÄNASSILMA on jaanuarist üürnikele avatud. SIRIN Development käivitas sellega Eestis ambitsioonika investeerimiskava, mille raames plaanitakse 2030. aastaks investeerida kaasaegsete lo...",http://ct.moreover.com/?a=55831492336&p=1lk&v=1&x=_IQZZdb9Gd0ax-oCF1JqZQ,NOT AVAILABLE,108.15,4326.0,Estonia
1/22/2025,dv.ee,Delovõje Vedomosti,Рядом с Таллинном открылся крупный логистический парк: это начало инвестиций объемом в 120 млн евро,"Крупнейший в странах Балтии девелопер логистической недвижимости SIRIN Development открыл неподалеку от Таллинна логистический парк SIRIN Park Tänassilma, ознаменовав запуск в Эстонии инвестиционной программы объемом 120 миллионов евро, сообщила комп...",http://ct.moreover.com/?a=55831339765&p=1lk&v=1&x=Fl2RP53yr3Hhca6FKAsM1w,POSITIVE,2312.5,92500.0,Estonia
1/8/2025,,Baltija.eu,Дума Риги отправила Вайводса в неоплачиваемый простой,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания ""Cella investment 3"", связанная с застройщиком ""Sirin Development"". Обе компании входят в литовскую холдинговую компанию ""ME Holding NT"". Литовский застройщик намерен по...",https://baltija.eu/2025/01/09/dyma-rigi-otpravila-vaivodsa-v-neoplachivaemyi-prostoi/,NEUTRAL,240.5,9620.0,Estonia
1/8/2025,,Dienas Bizness,Par kukuļošanu apsūdzētajam Vaivodam noteikta dīkstāve bez darba samaksas,"Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",http://ct.moreover.com/?a=55722997208&p=1lk&v=1&x=RrC0R98-4xh9MIiVXDSWlw,NOT AVAILABLE,1969.4,78776.0,Latvia
1/8/2025,,Jauns.lv,Рижское самоуправление отправило обвиняемого в подкупе Вайводса в неоплачиваемый простой,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания Cella investment 3, связанная с застройщиком Sirin Development. Обе компании входят в литовскую холдинговую компанию ME Holding NT. Литовский застройщик намерен подать в...",https://rus.jauns.lv/article/novosti/636186-rizskoe-samoupravlenie-otpravilo-obvinyaemogo-v-podkupe-vaivodsa-v-neoplacivaemyi-prostoi,NEUTRAL,13012.03,520481.0,Latvia
1/7/2025,Зеленая Лампа,Mixnews.lv,"Рижская дума отправила Вайводса, обвиняемого в подкупе, в неоплачиваемый простой","...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания «Cella investment 3», связанная с застройщиком «Sirin Development». Обе компании входят в литовскую холдинговую компанию «ME Holding NT». Литовский застройщик намерен по...",http://ct.moreover.com/?a=55720174434&p=1lk&v=1&x=JcqEBP7eAQ1OjXuJb9IHyw,NEUTRAL,60257.85,2410314.0,Latvia
1/7/2025,Ltv Ziņu,LSM.lv,"Kukuļošanas lietā apsūdzētais Vaivods atgriezies darbā Rīgas domē, nepiekrīt darba līgumam","Lietuvas investors ""Sirin Development"", kurš 2022. gadā par 5,7 miljoniem eiro iegādājās zemi izsolē, prasīs atlīdzināt radušos zaudējumus.

Pēc lietas uzsākšanas dome Vaivodu no amata atstādināja un vēlāk sākās tiesāšanās par viņa atlaišanu ar pretp...",https://www.lsm.lv/raksts/zinas/latvija/07.01.2025-kukulosanas-lieta-apsudzetais-vaivods-atgriezies-darba-rigas-dome-nepiekrit-darba-ligumam.a582718/,NOT AVAILABLE,785.85,31434.0,Latvia
1/7/2025,,Delfi Latvia,Обвиняемого в подкупе чиновника Вайводса отправили в неоплачиваемый простой,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания ""Cella investment 3"", связанная с застройщиком ""Sirin Development"". Обе компании входят в литовскую холдинговую компанию ""ME Holding NT"". Литовский застройщик намерен по...",http://ct.moreover.com/?a=55719760257&p=1lk&v=1&x=SPYI4LLO2vhqLXtO52Tktw,NEUTRAL,31601.0,1264040.0,Latvia
1/7/2025,Ziņu aģentūra LETA schedule,Neatkarīgā Rīta Avīze,Par kukuļošanu apsūdzētajam Vaivodam noteikta dīkstāve bez darba samaksas,"...investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrētajā holdingā ""ME Holding NT"".

Lietuvas nekustamo īpašumu attīstītājs ""Sirin Development"" prasīs Rīgas domei atlīdzināt zaudējumus, kas radīti, atceļot 22 zemesgabalu pie lidostas izsoli, 28.m...",http://ct.moreover.com/?a=55719687518&p=1lk&v=1&x=xaFrOG9gUA94vqiz-4EB1Q,NOT AVAILABLE,9961.03,398441.0,Latvia
1/7/2025,,Delfi Latvia,Kukuļošanā apsūdzētais Vaivods atteicies noslēgt darba līgumu; tiks pie dīkstāves,"aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrētajā holdingā ""ME Holding NT"".

Lietuvas nek...",http://ct.moreover.com/?a=55719658755&p=1lk&v=1&x=xZB4fB_cSC4LS2V-K46_pw,NOT AVAILABLE,31601.0,1264040.0,Latvia
1/7/2025,rus.tvnet.lv / LETA,Valgamaalane,Обвиняемого в предложении взятки Вайводса отправили в неоплачиваемый простой,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания Cella investment 3, связанная с застройщиком Sirin Development. Обе компании входят в литовскую холдинговую компанию ME Holding NT. Литовский застройщик намерен подать в...",http://ct.moreover.com/?a=55718613599&p=1lk&v=1&x=tj2ARQNYdQegB0blNdSbgw,POSITIVE,29.68,1187.0,Estonia
1/7/2025,,TVNET,Обвиняемого в предложении взятки Вайводса отправили в неоплачиваемый простой,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания Cella investment 3, связанная с застройщиком Sirin Development. Обе компании входят в литовскую холдинговую компанию ME Holding NT. Литовский застройщик намерен подать в...",https://www.tvnet.lv/8167884/par-kukulosanu-apsudzetajam-vaivodam-noteikta-dikstave,POSITIVE,20813.98,832559.0,Latvia
1/7/2025,,Press TV,"Суд постановил восстановить в должности Яниса Вайводса, но Рижская дума поступила иначе: почему?","...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания ""Cella investment 3"", связанная с застройщиком ""Sirin Development"". Обе компании входят в литовскую холдинговую компанию ""ME Holding NT"". Литовский застройщик намерен по...",https://press.lv/post/sud-postanovil-vosstanovit-v-dolzhnosti-yanisa-vajvodsa-no-rizhskaya-duma-postupila-inache-pochemu,POSITIVE,8043.2,321728.0,Latvia
